date,ICLN,PBW,QCLN,SPY,XLE
2020-08-25,0.023044,0.021795,0.020608,0.003499,-0.014047
2020-08-26,0.0,0.005736,0.019712,0.010026,-0.021096
2020-08-27,-0.002964,-0.001604,-0.002357,0.002187,0.001959
2020-08-28,0.022592,0.017315,0.008979,0.006459,0.017877
2020-08-31,-0.003488,-0.003509,0.014286,-0.003623,-0.021679
2020-09-01,0.016336,0.029407,0.013623,0.009419,-0.006732
2020-09-02,-0.004018,-0.008553,-0.010706,0.014464,-0.004801
2020-09-03,-0.062248,-0.06677,-0.0723,-0.034414,-0.007378
2020-09-04,-0.010449,-0.009244,-0.002234,-0.008165,-0.003145
2020-09-08,-0.00559,-0.020713,-0.050995,-0.027323,-0.036421
2020-09-09,0.034978,0.043636,0.04325,0.019747,0.006845
2020-09-10,-0.022329,-0.027205,-0.012563,-0.017364,-0.036654
2020-09-11,-0.000617,0.007132,-0.0014,0.000509,0.00092
2020-09-14,0.027795,0.044726,0.046821,0.013171,0.007664
2020-09-15,0.019231,0.017303,0.025787,0.005052,-0.007301
2020-09-16,0.005896,0.010872,0.003752,-0.003969,0.040147
2020-09-17,-0.018757,-0.020295,-0.02695,-0.008795,0.001473
2020-09-18,-0.001195,0.014696,0.006317,-0.011466,-0.01118
2020-09-21,-0.008373,-0.011477,-0.012554,-0.01113,-0.032622
2020-09-22,0.005428,-0.002295,0.003178,0.010184,-0.010322
2020-09-23,-0.008998,-0.034861,-0.044524,-0.023191,-0.045196
2020-09-24,-0.004843,-0.00385,0.000627,0.002665,-0.000331
2020-09-25,0.021898,0.039205,0.033453,0.016167,-0.000662
2020-09-28,0.045238,0.057032,0.046846,0.016609,0.023526
2020-09-29,0.023918,0.016924,0.025224,-0.005446,-0.027517
2020-09-30,0.028365,0.001483,0.019775,0.007582,-0.002996
2020-10-01,0.03245,0.027476,0.02841,0.00642,-0.030718
2020-10-02,-0.000524,0.001441,-0.008989,-0.009494,0.009645
2020-10-05,0.045598,0.055005,0.048673,0.017733,0.030024
2020-10-06,0.007018,-0.004395,-0.006329,-0.014216,-0.014906
2020-10-07,0.049776,0.055107,0.049682,0.017407,0.014122
2020-10-08,-0.000948,-0.006637,-0.010518,0.008863,0.037467
2020-10-09,0.015662,0.024982,0.02269,0.00893,-0.01598
2020-10-12,-0.020561,-0.01247,-0.012193,0.016088,0.002598
2020-10-13,-0.00334,-0.000144,-0.000405,-0.006526,-0.015549
2020-10-14,0.011967,0.016074,0.024696,-0.006283,0.004278
2020-10-15,-0.007569,-0.012288,-0.002371,-0.001236,0.012123
2020-10-16,-0.00429,-0.009724,-0.003366,-0.000604,-0.022661
2020-10-19,-0.007659,0.007653,0.000795,-0.015203,-0.021199
2020-10-20,0.020261,0.015907,0.008338,0.004006,0.011844
2020-10-21,-0.043499,-0.05304,-0.042095,-0.001893,-0.019064
2020-10-22,-0.00346,0.003277,0.008181,0.005485,0.041255
2020-10-23,0.002976,0.005197,0.001835,0.003395,-0.004912
2020-10-26,-0.020772,-0.029985,-0.024217,-0.01848,-0.035867
2020-10-27,-0.007576,-0.012791,-0.003128,-0.003447,-0.012969
2020-10-28,-0.015267,-0.021595,-0.010879,-0.034179,-0.04184
2020-10-29,0.020672,0.028851,0.026861,0.010164,0.030675
2020-10-30,-0.00962,-0.029727,-0.024099,-0.010425,0.005602
2020-11-02,0.017894,0.040745,0.03778,0.011208,0.034123
2020-11-03,0.012054,0.029287,0.012406,0.017656,-0.005724
2020-11-04,-0.012903,-0.024031,-0.009441,0.022349,0.001355
2020-11-05,0.070387,0.096224,0.087609,0.019503,0.0
2020-11-06,0.007515,0.008406,0.007272,-0.000228,-0.021644
2020-11-09,0.001865,0.001776,0.009256,0.012566,0.142758
2020-11-10,-0.014891,-0.014186,-0.026596,-0.001467,0.032365
2020-11-11,0.032121,0.037222,0.040513,0.007429,-0.010255
2020-11-12,-0.011442,-0.00707,0.00326,-0.009701,-0.032268
2020-11-13,0.00463,0.015182,-0.004874,0.013845,0.036403
2020-11-16,0.005069,0.042615,0.026664,0.012483,0.065821
2020-11-17,0.001834,0.015486,0.010954,-0.005378,0.010246
2020-11-18,-0.014645,0.0035,-0.008039,-0.012035,-0.029057
2020-11-19,0.014399,0.036497,0.028189,0.00421,0.016375
2020-11-20,0.011447,0.016585,0.015079,-0.006848,-0.005278
2020-11-23,0.019013,0.089845,0.059419,0.005994,0.070651
2020-11-24,0.013772,-0.000108,0.011632,0.016114,0.051382
2020-11-25,0.01709,0.011065,0.010395,-0.001542,-0.023319
2020-11-27,0.016372,0.021459,0.013874,0.002785,-0.011684
2020-11-30,-0.002543,-0.034874,-0.025369,-0.004427,-0.055256
2020-12-01,-0.00935,-0.021876,-0.025398,0.010937,0.004625
2020-12-02,-0.009009,-0.020919,-0.006636,0.002104,0.032494
2020-12-03,-0.006926,-0.00841,-0.00994,-0.000273,0.01049
2020-12-04,0.003051,0.020057,0.009381,0.008618,0.054503
2020-12-07,0.004346,0.008315,0.010272,-0.002055,-0.023382
2020-12-08,0.026828,0.040673,0.036152,0.002926,0.014869
2020-12-09,-0.024442,-0.042724,-0.044704,-0.008969,0.002235
2020-12-10,0.015119,0.010291,0.011903,-0.000327,0.030723
2020-12-11,0.005532,-0.011847,-0.007573,-0.001173,-0.011539
2020-12-14,0.014387,-0.001569,0.001299,-0.004477,-0.035019
2020-12-15,0.046784,0.05914,0.055132,0.013519,0.019657
2020-12-16,0.0,0.00106,-0.004149,0.001569,-0.004943
2020-12-17,0.019952,0.01884,0.017901,0.005592,-0.004719
2020-12-18,0.013693,0.021816,0.015616,-0.003976,-0.016721
2020-12-21,0.017368,0.025297,0.01657,-0.003576,-0.019032
2020-12-22,0.036419,0.070995,0.033774,-0.001685,-0.016785
2020-12-23,0.016105,0.008541,0.006392,0.000899,0.022139
2020-12-24,-0.001801,-0.009758,-0.004646,0.00389,-0.005219
2020-12-28,0.007939,-0.025286,-0.017885,0.008591,-0.006296
2020-12-29,-0.009667,-0.036242,-0.020523,-0.001908,-0.0066
2020-12-30,0.023286,0.034339,0.032315,0.001427,0.015679
2020-12-31,-0.001767,-0.010811,0.003859,0.005081,-0.008373
2021-01-04,0.015581,0.004062,0.007689,-0.013614,0.001583
2021-01-05,0.021269,0.027069,0.023598,0.006887,0.044784
2021-01-06,0.072038,0.061808,0.062258,0.005979,0.030509
2021-01-07,0.064013,0.076848,0.067187,0.014858,0.014681
2021-01-08,-0.007483,0.002461,0.017535,0.005698,-0.001206
2021-01-11,-0.033776,0.004664,-0.008617,-0.006741,0.015693
2021-01-12,0.012172,0.040072,0.033921,0.000211,0.034942
2021-01-13,0.004934,-0.012138,-0.000584,0.002693,-0.007809
2021-01-14,-0.008898,-0.000396,-0.001168,-0.003502,0.02963
2021-01-15,-0.05387,-0.056067,-0.055673,-0.007293,-0.038894
2021-01-19,0.027487,0.058473,0.048427,0.007852,0.020117
2021-01-20,-0.003822,-0.003175,-0.011813,0.013839,0.003669
2021-01-21,0.044118,0.035194,0.025463,0.000912,-0.033813
2021-01-22,0.007348,0.009922,0.010842,-0.003539,-0.005202
2021-01-25,-0.012766,-0.031912,-0.015915,0.003944,-0.010221
2021-01-26,-0.009852,0.031233,0.005039,-0.001561,-0.021374
2021-01-27,-0.062811,-0.047376,-0.046409,-0.024441,-0.013497
2021-01-28,0.022561,-0.010171,0.010516,0.0086,0.011692
2021-01-29,-0.033095,-0.033252,-0.033519,-0.02002,-0.033194
2021-02-01,0.022483,0.036488,0.033054,0.016646,0.007121
2021-02-02,0.01083,0.01736,0.009575,0.01414,0.010859
2021-02-03,0.017857,0.024365,0.009724,0.000786,0.042718
2021-02-04,-0.012759,0.007593,0.000476,0.011366,0.011021
2021-02-05,0.007431,-0.001384,0.00511,0.003936,0.008531
2021-02-08,0.009942,0.02772,0.028612,0.007222,0.041823
2021-02-09,-0.008892,0.018956,0.013448,-0.000666,-0.0106
2021-02-10,-0.013457,-0.019191,-0.021776,-0.000436,0.019148
2021-02-11,0.005196,-0.009746,0.006029,0.001615,-0.015433
2021-02-12,-0.020355,0.005905,0.002881,0.00494,0.014766
2021-02-16,-0.011214,-0.029126,-0.028154,-0.000866,0.025073
2021-02-17,-0.016678,-0.036512,-0.025186,0.000229,0.01485
2021-02-18,-0.0519,-0.058653,-0.052766,-0.004256,-0.022595
2021-02-19,0.01932,0.027863,0.034704,-0.001766,0.016733
2021-02-22,-0.066339,-0.057542,-0.068317,-0.007692,0.034647
2021-02-23,-0.01391,-0.042262,-0.018066,0.001214,0.016534
2021-02-24,0.02135,0.052142,0.040179,0.011019,0.035413
2021-02-25,-0.048152,-0.066019,-0.072831,-0.024096,-0.019288
2021-02-26,0.013726,0.013031,0.02553,-0.005153,-0.023723
2021-03-01,0.037911,0.051916,0.05184,0.02424,0.025961
2021-03-02,-0.032054,-0.039588,-0.046034,-0.007803,-0.005466
2021-03-03,-0.06546,-0.061647,-0.054253,-0.013246,0.014655
2021-03-04,-0.039967,-0.063745,-0.0565,-0.012375,0.023872
2021-03-05,-0.014163,-0.019706,-0.012832,0.018397,0.037422
2021-03-08,-0.030475,-0.030419,-0.039771,-0.004979,0.001889
2021-03-09,0.08352,0.095656,0.096213,0.014278,-0.017531
2021-03-10,-0.000414,0.014417,0.005146,0.006225,0.025326
2021-03-11,0.063433,0.071556,0.069621,0.010139,0.000374
2021-03-12,-0.007797,-0.004145,-0.006974,0.001347,0.002058
2021-03-15,-0.005501,0.002405,0.007711,0.005964,-0.011387
2021-03-16,-0.022916,-0.038291,-0.030609,-0.001261,-0.028512
2021-03-17,-0.027497,0.00355,-0.00141,0.00341,0.007774
2021-03-18,-0.05447,-0.060612,-0.061124,-0.01455,-0.044937
2021-03-19,0.026385,0.029514,0.020147,-0.001845,0.000202
2021-03-22,0.023993,0.001708,0.018865,0.007985,-0.00949
2021-03-23,-0.018828,-0.050598,-0.036598,-0.007871,-0.014627
2021-03-24,-0.044776,-0.057979,-0.043544,-0.005083,0.025089
2021-03-25,0.004911,0.016796,0.015228,0.005626,0.003671
2021-03-26,0.019991,0.018692,0.018401,0.016115,0.024792
2021-03-29,-0.023955,-0.049925,-0.045855,-0.000505,-0.011898
2021-03-30,0.048193,0.058275,0.048059,-0.002653,-0.008629
2021-03-31,0.034483,0.043926,0.041603,0.004053,-0.006883
2021-04-01,-0.004938,0.008741,0.008455,0.010799,0.025479
2021-04-05,-0.015302,-0.023879,-0.016768,0.014353,-0.023852
2021-04-06,0.0,0.021367,0.013526,-0.000591,-0.002647
2021-04-07,-0.028139,-0.045579,-0.03989,0.001157,0.003471
2021-04-08,0.012965,0.013871,0.014353,0.004747,-0.013021
2021-04-09,0.00128,-0.015457,-0.00849,0.00727,-0.006597
2021-04-12,-0.020026,-0.031505,-0.013369,0.000365,-0.007885
2021-04-13,0.020435,0.001533,0.011571,0.002964,0.001046
2021-04-14,-0.003409,-0.007983,-0.009332,-0.003415,0.027789
2021-04-15,-0.014536,-0.039246,-0.021878,0.010743,-0.008132
2021-04-16,0.033406,0.008721,0.015844,0.003342,-0.007993
2021-04-19,-0.024349,-0.031168,-0.025994,-0.004913,-0.001033
2021-04-20,-0.009251,-0.021721,-0.013501,-0.007322,-0.026474
2021-04-21,0.019761,0.047528,0.040738,0.009462,0.012747
2021-04-22,0.024276,0.010885,0.010245,-0.009133,-0.011747
2021-04-23,0.018503,0.032415,0.032693,0.010842,0.009128
2021-04-26,0.005103,0.029202,0.025942,0.002088,0.006731
2021-04-27,-0.003249,-0.009387,-0.014286,-0.000216,0.012119
2021-04-28,-0.020375,-0.008291,-0.02,-0.000287,0.034476
2021-04-29,-0.015391,-0.021064,-0.024253,0.006373,0.011175
2021-04-30,-0.018167,-0.025178,-0.017127,-0.006571,-0.025262
2021-05-03,-0.0142,-0.022414,-0.023285,0.002157,0.027536
2021-05-04,-0.04103,-0.031541,-0.042469,-0.006169,0.000591
2021-05-05,-0.001365,-0.014061,-0.008244,0.000313,0.032296
2021-05-06,-0.013218,-0.02706,-0.018288,0.007986,0.005151
2021-05-07,0.018014,0.013405,0.016935,0.007278,0.01784
2021-05-10,-0.029946,-0.05662,-0.05179,-0.009902,0.000373
2021-05-11,0.002339,0.012056,0.009835,-0.008925,-0.025722
2021-05-12,-0.033598,-0.055419,-0.045044,-0.021245,0.004783
2021-05-13,0.003863,-0.015764,-0.008013,0.012013,-0.012186
2021-05-14,0.038961,0.049025,0.045346,0.015355,0.031033
2021-05-17,-0.009259,0.003054,-0.008606,-0.002545,0.023182
2021-05-18,0.018692,0.026473,0.014349,-0.008616,-0.023205
2021-05-19,0.007798,0.004513,0.012225,-0.002622,-0.024878
2021-05-20,0.025489,0.014891,0.02864,0.010758,-0.001535
2021-05-21,0.002219,0.004807,0.006877,-0.000819,0.002113
2021-05-24,0.001772,-0.002392,0.005497,0.010194,0.009969
2021-05-25,-0.002653,-0.010473,-0.00613,-0.002219,-0.020311
2021-05-26,0.011968,0.044377,0.029672,0.001985,0.008913
2021-05-27,-0.000876,0.021612,0.014732,0.000525,0.000768
2021-05-28,0.004822,-0.006932,-0.003031,0.001789,0.001919
2021-06-01,-0.002181,0.018414,0.009762,-0.000881,0.038498
2021-06-02,-0.016178,0.016426,-0.002853,0.001573,0.018628
2021-06-03,-0.018222,-0.007557,-0.021615,-0.003711,0.002716
2021-06-04,0.009507,0.012067,0.016732,0.009146,0.006681
2021-06-07,0.005381,0.021878,0.013101,-0.00097,-0.004305
2021-06-08,0.004014,0.02073,0.012459,0.000213,0.008647
2021-06-09,-0.006219,-0.008767,-0.01028,-0.001492,-0.006251
2021-06-10,0.004212,-0.012427,0.003462,0.004648,-0.001258
2021-06-11,0.008505,0.013831,0.016154,0.001652,-0.003419
2021-06-14,0.011984,-0.003243,0.002778,0.002239,-0.004334
2021-06-15,-0.011403,-0.02827,-0.028936,-0.001834,0.019042
2021-06-16,0.005324,0.017317,0.010937,-0.005583,-0.005339
2021-06-17,0.005737,0.006582,0.020696,-0.000332,-0.033995
2021-06-18,-0.016674,-0.010485,-0.014286,-0.013447,-0.029635
2021-06-21,0.010263,-0.00962,-0.001714,0.014316,0.042189
2021-06-22,0.010159,0.007038,0.007493,0.005346,0.006658
2021-06-23,-0.001749,0.026925,0.021072,-0.001205,0.002756
2021-06-24,0.00657,0.002901,0.003747,0.005916,0.008611
2021-06-25,0.003046,0.007676,0.005897,0.003552,0.005268
2021-06-28,0.026464,0.043166,0.046746,0.002016,-0.033791
2021-06-29,0.00634,-0.000529,-0.002297,0.000538,-0.004863
2021-06-30,-0.0147,-0.013236,-0.003886,0.000842,0.012404
2021-07-01,0.00341,-0.010302,-0.008669,0.005537,0.01745
2021-07-02,-0.002124,-0.0193,-0.002186,0.007644,-0.002189
2021-07-06,0.006811,-0.006412,-0.003214,-0.001821,-0.032547
2021-07-07,-0.003383,-0.024925,-0.029895,0.003534,-0.016254
2021-07-08,-0.017395,-0.011069,-0.013595,-0.008148,-0.005764
2021-07-09,0.002591,0.011539,0.013629,0.010675,0.021256
2021-07-12,0.011628,0.016541,0.01813,0.003582,-0.001514
2021-07-13,-0.01192,-0.026821,-0.018104,-0.003409,-0.00758
2021-07-14,-0.024558,-0.047509,-0.038386,0.001492,-0.029788
2021-07-15,-0.019876,-0.001816,-0.009744,-0.003416,-0.013974
2021-07-16,-0.004056,-0.024378,-0.017775,-0.007844,-0.028343
2021-07-19,-0.00724,-0.014172,-0.002747,-0.014768,-0.035333
2021-07-20,0.010027,0.035435,0.032891,0.01433,0.013416
2021-07-21,0.031589,0.04567,0.039216,0.008096,0.034881
2021-07-22,0.000437,-0.022479,-0.01117,0.002094,-0.011168
2021-07-23,-0.013555,-0.028357,-0.019844,0.010288,-0.003696
2021-07-26,-0.007979,-0.005518,-0.002803,0.002455,0.024732
2021-07-27,-0.007149,-0.026634,-0.02983,-0.004558,-0.009252
2021-07-28,0.027453,0.048771,0.039118,-0.00041,0.009135
2021-07-29,-0.002628,0.00773,0.017041,0.004147,0.009656
2021-07-30,-0.002635,0.002877,0.016908,-0.004856,-0.015939
2021-08-02,0.000881,-0.005856,0.005093,-0.002098,-0.007491
2021-08-03,0.019358,0.002044,0.014903,0.008135,0.017136
2021-08-04,-0.002158,-0.016197,-0.004552,-0.004919,-0.027076
2021-08-05,-0.007569,0.010854,-0.001328,0.006333,0.011338
2021-08-06,-0.00109,-0.004343,-0.009749,0.001652,0.009172
2021-08-09,0.015707,0.029565,0.021778,-0.000814,-0.014139
2021-08-10,-0.001289,0.019772,0.003796,0.001244,0.017619
2021-08-11,-0.006021,-0.017773,-0.012362,0.002485,0.007852
2021-08-12,-0.012549,-0.00752,-0.006037,0.002997,-0.000999
2021-08-13,-0.009641,-0.036108,-0.021778,0.00182,-0.011798
2021-08-16,-0.007965,-0.033653,-0.025443,0.002355,-0.018414
2021-08-17,-0.010705,-0.034825,-0.020202,-0.006555,-0.010307
2021-08-18,0.006312,0.004477,0.003172,-0.010945,-0.020829
2021-08-19,0.0,-0.036445,-0.022293,0.001548,-0.025952
2021-08-20,0.016129,0.020136,0.019567,0.007957,0.002184
2021-08-23,0.012787,0.042011,0.03299,0.008797,0.037481
2021-08-24,0.006095,0.020351,0.008445,0.001587,0.016593
2021-08-25,0.003462,0.00276,0.008222,0.002098,0.007645
2021-08-26,-0.011643,-0.008256,-0.011326,-0.005903,-0.015173
2021-08-27,0.008726,0.021443,0.015885,0.008941,0.02665
2021-08-30,0.009948,0.005557,0.007217,0.004398,-0.011762
2021-08-31,-0.000857,0.004175,0.0,-0.001482,-0.006772
2021-09-01,0.007715,0.002568,0.003583,0.000531,-0.01467
2021-09-02,0.01191,0.018175,0.009966,0.003077,0.025372
2021-09-03,-0.007987,-0.01234,-0.009131,-0.000243,-0.005726
2021-09-07,-0.008051,0.003154,-0.00223,-0.003576,-0.005965
2021-09-08,-0.019223,-0.030109,-0.021451,-0.001218,-0.012829
2021-09-09,-0.001307,0.008727,0.003045,-0.00428,0.002096
2021-09-10,-0.0157,-0.014337,-0.009561,-0.007885,-0.000418
2021-09-13,0.019938,0.013542,0.003678,0.002559,0.028667
2021-09-14,-0.006082,-0.011506,-0.003664,-0.005397,-0.014443
2021-09-15,-0.013986,0.00776,0.001073,0.008353,0.037358
2021-09-16,-0.006649,-0.01304,-0.004898,-0.001585,-0.011341
2021-09-17,0.004909,0.01963,0.012767,-0.00971,-0.007446
2021-09-20,-0.026643,-0.048597,-0.043742,-0.016674,-0.030172
2021-09-21,0.011861,0.009503,0.00413,-0.000945,0.002328
2021-09-22,0.013977,0.01354,0.020089,0.009755,0.030834
2021-09-23,0.008893,0.015649,0.009304,0.01215,0.035034
2021-09-24,-0.019392,-0.015784,-0.01352,0.001647,0.007522
2021-09-27,0.00809,0.024055,0.014172,-0.002861,0.03556
2021-09-28,-0.021846,-0.035049,-0.032555,-0.020152,0.003415
2021-09-29,-0.010483,-0.012236,-0.012064,0.001683,0.0
2021-09-30,-0.002764,0.007172,0.005784,-0.012222,-0.015126
2021-10-01,0.005543,0.003366,0.004153,0.011884,0.033596
2021-10-04,-0.026183,-0.047226,-0.032612,-0.012896,0.016345
2021-10-05,0.001887,-0.00149,0.010689,0.010405,0.005848
2021-10-06,0.002354,-0.007324,0.002603,0.004156,-0.010538
2021-10-07,0.010334,0.023364,0.027913,0.008646,0.007712
2021-10-08,-0.007903,-0.003872,-0.008683,-0.001824,0.030794
2021-10-11,0.003749,0.014877,0.014652,-0.00724,-0.003712
2021-10-12,0.037815,0.034865,0.024172,-0.002462,0.000887
2021-10-13,0.032389,0.02144,0.024521,0.003598,-0.000886
2021-10-14,-0.003922,-0.003748,0.001197,0.016821,0.012243
2021-10-15,0.003062,-0.002257,0.003436,0.007616,0.004908
2021-10-18,0.003925,0.005405,0.019655,0.002961,0.000698
2021-10-19,0.024327,0.024378,0.020736,0.007715,0.01133
2021-10-20,0.005937,-0.000366,-0.007725,0.003928,0.008101
2021-10-21,0.001265,0.001831,0.008795,0.002608,-0.018465
2021-10-22,-0.008,-0.020717,-0.012005,-0.001036,0.009406
2021-10-25,0.014856,0.043679,0.044843,0.005363,0.014668
2021-10-26,-0.006692,-0.007512,-0.013706,0.0009,0.005782
2021-10-27,0.029895,-0.00024,0.01881,-0.00443,-0.028745
2021-10-28,0.034751,0.053112,0.051943,0.009649,0.007138
2021-10-29,-0.00158,0.013008,0.013884,0.002029,-0.006569
2021-11-01,0.020578,0.042803,0.041209,0.00172,0.017226
2021-11-02,-0.019,-0.009505,-0.009181,0.004043,-0.009408
2021-11-03,-0.022925,0.007634,0.007388,0.006105,-0.008289
2021-11-04,-0.005259,-0.001299,0.011933,0.004713,0.001393
2021-11-05,-0.012607,-0.008453,-0.011424,0.00347,0.013041
2021-11-08,0.018122,0.044372,0.015035,0.000854,0.009097
2021-11-09,-0.005259,-0.02951,-0.029502,-0.003305,0.004082
2021-11-10,-0.014233,-0.030192,-0.018416,-0.008045,-0.026427
2021-11-11,0.026403,0.050589,0.039836,0.000324,0.003828
2021-11-12,0.008039,0.010689,0.006797,0.007547,-0.002427
2021-11-15,-0.011962,-0.012042,-0.015957,0.000342,0.008341
2021-11-16,-0.002421,0.000848,0.009854,0.003958,0.001551
2021-11-17,-0.006068,-0.017685,-0.008152,-0.002429,-0.015313
2021-11-18,-0.013838,-0.038486,-0.016314,0.003396,-0.005941
2021-11-19,0.018985,0.0185,0.023421,-0.001788,-0.039023
2021-11-22,-0.023086,-0.012439,-0.006432,-0.002815,0.017743
2021-11-23,-0.011609,-0.015606,-0.01743,0.001326,0.030733
2021-11-24,0.002936,0.006568,0.008363,0.00267,0.009765
2021-11-26,-0.012965,-0.030487,-0.034305,-0.022303,-0.040235
2021-11-29,0.011017,0.014853,0.025244,0.012267,0.005757
2021-11-30,-0.015507,-0.023668,-0.021323,-0.019458,-0.023435
2021-12-01,-0.031077,-0.048718,-0.036571,-0.011107,-0.010625
2021-12-02,-0.004394,-0.000862,-0.005115,0.015316,0.029069
2021-12-03,-0.031333,-0.059266,-0.049384,-0.008701,-0.007917
2021-12-06,0.011845,0.008513,-0.001281,0.011843,0.014871
2021-12-07,0.032418,0.038442,0.042468,0.020685,0.02341
2021-12-08,0.003053,0.015258,0.009159,0.002648,-0.000175
2021-12-09,-0.028696,-0.035846,-0.03644,-0.006752,-0.007684
2021-12-10,-0.006714,-0.00856,0.000141,0.009414,0.007392
2021-12-13,-0.005215,-0.015722,-0.020382,-0.008858,-0.027778
2021-12-14,-0.030055,-0.034302,-0.029416,-0.00688,-0.004133
2021-12-15,0.016901,0.013964,0.009314,0.015625,-0.004872
2021-12-16,-0.022161,-0.036369,-0.040574,-0.008819,0.006346
2021-12-17,0.001889,0.011378,0.006565,-0.010598,-0.02036
2021-12-20,-0.036758,-0.047567,-0.046868,-0.010633,-0.012231
2021-12-21,0.033268,0.042834,0.050764,0.017759,0.028485
2021-12-22,0.005682,-0.000418,0.008481,0.009999,0.00642
2021-12-23,0.0,0.005572,0.011413,0.006222,0.000547
2021-12-27,-0.001412,-0.004156,0.012324,0.014152,0.021858
2021-12-28,-0.009901,-0.015858,-0.01232,-0.000817,-0.000713
2021-12-29,-0.003333,-0.019929,-0.008316,0.001279,-0.006422
2021-12-30,0.013966,0.034179,0.022013,-0.002765,-0.006104
2021-12-31,-0.001886,-0.004044,-0.004103,-0.00252,0.002529
2022-01-03,0.00803,0.021563,0.031043,0.00579,0.030991
2022-01-04,-0.015464,-0.005208,-0.01484,-0.000335,0.034603
2022-01-05,-0.046644,-0.060623,-0.055475,-0.019202,-0.000169
2022-01-06,-0.013979,-0.014667,-0.012268,-0.000939,0.022301
2022-01-07,-0.004557,-0.010718,-0.012731,-0.003954,0.013717
2022-01-10,-0.004578,-0.023322,-0.008806,-0.001244,-0.003097
2022-01-11,0.008687,0.028347,0.023481,0.009108,0.034015
2022-01-12,0.002533,0.00015,0.012091,0.002704,0.001898
2022-01-13,-0.011117,-0.034152,-0.031092,-0.013779,-0.005051
2022-01-14,-0.006132,-0.003722,0.004426,0.000409,0.023481
2022-01-18,-0.027764,-0.045922,-0.037772,-0.01771,0.00403
2022-01-19,-0.002644,-0.031653,-0.029604,-0.010384,-0.007256
2022-01-20,0.006363,-0.013311,-0.012136,-0.011068,-0.009176
2022-01-21,-0.035827,-0.048839,-0.04129,-0.019631,-0.019777
2022-01-24,0.003825,0.002693,-0.000178,0.004247,0.006725
2022-01-25,-0.02994,-0.023993,-0.032574,-0.012209,0.03881
2022-01-26,0.003367,-0.014676,-0.00092,-0.002509,-0.001684
2022-01-27,-0.01566,-0.051759,-0.046041,-0.004938,0.01089
2022-01-28,0.009091,0.013941,0.01139,0.024835,-0.004248
2022-01-31,0.055743,0.093726,0.090094,0.018011,0.004419
2022-02-01,-0.0016,0.013102,0.011732,0.006757,0.035649
2022-02-02,-0.004274,-0.033904,-0.019384,0.009714,0.003223
2022-02-03,-0.025215,-0.045586,-0.043417,-0.023505,-0.00949
2022-02-04,0.009356,0.029947,0.028413,0.004702,0.015625
2022-02-07,-0.005998,-0.003128,0.005561,-0.003209,0.012772
2022-02-08,0.002194,0.026583,0.025156,0.008228,-0.021496
2022-02-09,0.036125,0.05071,0.045423,0.014636,0.008348
2022-02-10,-0.025357,-0.019339,-0.027302,-0.017966,-0.006245
2022-02-11,-0.026016,-0.034555,-0.035598,-0.019719,0.029085
2022-02-14,-0.007791,-0.002169,-0.002307,-0.003269,-0.023576
2022-02-15,0.050477,0.07337,0.063501,0.016127,-0.010473
2022-02-16,0.000534,0.001013,0.004014,0.001121,0.008085
2022-02-17,-0.013874,-0.044006,-0.053307,-0.021361,-0.001604
2022-02-18,-0.018398,-0.028042,-0.023579,-0.006475,-0.006134
2022-02-22,-0.024807,-0.045001,-0.034781,-0.010732,-0.016165
2022-02-23,-0.006784,-0.019571,-0.026139,-0.017739,0.010306
2022-02-24,0.076266,0.08062,0.07362,0.015049,-0.007836
2022-02-25,0.028028,0.018293,0.016964,0.022064,0.026375
2022-02-28,0.065329,0.045439,0.048639,-0.002559,0.024681
2022-03-01,-0.009657,-0.001179,-0.014401,-0.01523,0.01006
2022-03-02,-0.01609,-0.009951,0.002379,0.018396,0.022864
2022-03-03,-0.030228,-0.024872,-0.028814,-0.004978,0.002743
2022-03-04,-0.007665,-0.033892,-0.021466,-0.008125,0.028857
2022-03-07,0.024717,0.019892,-0.009274,-0.029479,0.014755
2022-03-08,0.068844,0.08156,0.052925,-0.007582,0.015719
2022-03-09,0.002821,0.020984,0.030775,0.026811,-0.030565
2022-03-10,-0.014065,-0.014611,-0.018909,-0.004516,0.030597
2022-03-11,-0.015216,-0.03487,-0.032629,-0.012715,-0.008003
2022-03-14,-0.036214,-0.068378,-0.061867,-0.007308,-0.029928
2022-03-15,0.016032,0.038239,0.041543,0.02199,-0.03662
2022-03-16,0.026627,0.067202,0.064032,0.022174,-0.004595
2022-03-17,0.012488,0.038927,0.017818,0.012511,0.03441
2022-03-18,0.003321,0.024717,0.025434,0.010919,-0.000947
2022-03-21,-0.007092,-0.006087,-0.005959,-0.000292,0.039929
2022-03-22,0.01381,0.01878,0.028516,0.011701,-0.007356
2022-03-23,-0.0155,-0.012797,-0.006144,-0.012878,0.017203
2022-03-24,0.015744,0.021451,0.026787,0.015074,0.002472
2022-03-25,-0.011743,-0.016317,-0.0159,0.004884,0.021931
2022-03-28,0.004277,-0.008601,0.014588,0.007113,-0.024762
2022-03-29,0.014671,0.033617,0.025046,0.012371,-0.002604
2022-03-30,-0.002332,-0.018136,-0.017044,-0.006175,0.011619
2022-03-31,0.006078,-0.005648,-0.008439,-0.015391,-0.01355
2022-04-01,0.005576,-0.002149,0.004333,0.002834,0.008111
2022-04-04,0.020333,0.052,0.036672,0.008567,0.001298
